Channel_ID,Keyword,Channel_Name,Subscribers,Total_Views,Total_Videos,Comment_Count,Account_Age_Years,Description,PublishedAt,Country,Custom_URL,Keywords,Profile_Country,Playlist_ID,Topic_Categories,Banner_Image,Default_Language,Popularity_Label
UCOLCdb0g73iWunqAKY_g7Uw,Indian gamer,Ravi Gamer,151,36375,49,96,0.0,"Hi Gamers, I'm RaviGamer, Here you will see me playimg mobile games having some fun.


I Playing Garena Free Fire, Garena Free Fire Max With You on Ravi Gamer Channel.


Fully Indian Gamer With Hindi Commentary.


Support Me Guys, Love You All❤❤",2025-08-24T02:43:22.724371Z,IN,,,,UUOLCdb0g73iWunqAKY_g7Uw,"https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action_game",,N/A,Low
UCnZ7ZyCiBMXXeQtOFNbzdTQ,Indian gamer,Tancy Gamer,113,29899,75,0,0.0,"                                        hello everyone's 
        
                                 welcome to tancy profile 
 
hii Gamers,my self ARIF ! Here you will see me playing PC games and Mobile Games having some fun. I Playing Free Fire, Call Of Duty Mobile, Pubg And GTA 5 With You On Tancy psycho Channel. Fully Indian Gamer With Hindi Commentary. Youtube 


 इस चैनल पर आपको Free Fire, PUBG, Wolf Game , Scarfall 2.0 , racing games ,Call of Duty जैसे बेहतरीन मोबाइल और PC गेम्स की लाइव गेमप्ले, ट्रिक्स और टिप्स मिलेंगी। हर din नया कंटेन्ट और धमाकेदार चैलेंजेस के साथ जुड़ें—अभी सब्सक्राइब करें!अगर आपको गेमिंग पसंद है,तो आप सही जगह पर आए हैं! यहां आपको लेटेस्ट और क्लासिक गेम्स के गेमप्ले, यूनिक मोमेंट्स, और मजेदार कमेंट्री देखने को मिलेगी। 

@tancypsycho

Started  on October 2025

Business Email: khanarif34883@gmail.com",2022-01-15T12:00:48.540013Z,US,,"""eSports player gameplay ff"" ""Best PUBG mobile eSports player"" ""World best bgmi player"" ""Top 10 conqueror player in bgmi"" ""Unique games for Android"" ""Best mobile gameplay"" ""Fastest 2 finger player bgmi"" Minecraft ""The global tournament"" ""Scarfall 2.0 gameplay"" ""Scarfall 2.0"" ""Scarfall 2.0 sensitivity"" ""Scarfall 2.0 live"" ""Scarfall 2.0 hack"" Scarfall ""Scarfall gameplay"" ""The wolf gameplay"" ""Wolf Gaming"" ""Wolf gang"" ""Car game"" ""Sports car game"" ""Racing master gameplay"" Freefiremax Bgmi Racingcar",US,UUnZ7ZyCiBMXXeQtOFNbzdTQ,"https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Casual_game, https://en.wikipedia.org/wiki/Role-playing_video_game",,N/A,Low
UCXXPY91maVVPT9txMzBbsLw,Indian gamer,FLY GAMER,149,3153,70,10,0.0,"Hi Gamers, I'm LOVE! Here you will see my phone gameplay...

I Play Free Fire I am indian boy ....

Fully Indian Gamer With ...

YouTube Started June 4, 2020",2020-06-04T16:07:11.929064Z,IN,,,,UUXXPY91maVVPT9txMzBbsLw,"https://en.wikipedia.org/wiki/Strategy_video_game, https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Role-playing_video_game",,N/A,Low
UCDdjqD9ddpxcW8yAeWrQT-w,Indian gamer,nonu gaming,329,4289,57,42,8.81,"Hi Gamers, I'm Owner Of This Channel Shashank Also Known As NONU GAMING  ! Here You Will See Me Playing PC GAMES AND MOBILE GAMES Having Some Fun. I am An Indian And I Enjoy Playing Video Games And Commentating While Playing. Love To Share My Gaming Endeavours With The Indian Gaming Community. Watch My Video's And Live Stream And Let's Grow Your Indian Gaming Community. LIKE COMMENT & SHARE AND DON'T FORGET TO SUBSCRIBE If you like What you Watch
PUBG UID IS =5644546224
PUBG ID IS=lionarmyYT",2017-01-04T13:03:03Z,IN,,"""NONU GAMING"" NONUGAMER NONUJAMING nonugaming ""nonu gaming"" NONUGAMING TECHINAL TECHINAALGURUJI ""NONU JAMING"" ""Nonu Gaming"" Nonugaming NonuGaming ""gamiing nonu"" ""gamiing  noonu"" ""gaming nonu"" nonugaming gamingnonu GAMINGNONU ""GAMING NONU"" GamingNonu ""Gaming Nonu"" https://www.youtube.com/results?search_query=nonu+gaming pubgmobile PUBGMOBILE ""Nonu gamer tech chanel"" Nonu ""Vidio editing
How to
What is
Tick and trick
Nonu"" ""Nonu gamer youtube chanel""",IN,UUDdjqD9ddpxcW8yAeWrQT-w,"https://en.wikipedia.org/wiki/Strategy_video_game, https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Role-playing_video_game",,N/A,Low
UC5QV8JgzkpQxhrcRUpJ6iCg,Indian gamer,INDIAN SPIDEY,41400,10992128,473,22,0.0,"I am Just a Typical Indian Gamer and Editor ....
",2023-12-31T07:04:46.660669Z,IN,,"naruto gaming anime ""anime edits"" ""naruto vs pain"" ""naruto vs sasuke"" ""naruto anime"" ""one piece"" ""jujutsu kaisen"" ""dragon ballzz""",,UU5QV8JgzkpQxhrcRUpJ6iCg,"https://en.wikipedia.org/wiki/Strategy_video_game, https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Role-playing_video_game",,N/A,Low
UCrtJpH9LOfkVw6JPmSNmEZQ,Indian gamer,Suraj Bhai Gaming ,83400,3867301,317,27,0.0,"Hi Gamers, I'm SURAJ! Here You Will See Me Playing Mobile Games And Having Some Fun.

I Playing Free Fire With Full Fun – Amazing Matches, Exciting Challenges, And Pro Gameplay – With You On Suraj Bhai Gaming Channel.

Fully Indian Gamer With 100% Hindi Commentary.

📅 YouTube Journey Started: 01 November 2024.

📧 Business Email: ilovemymaapapa515@gmail.com
🤝 Join My Discord Family: http://bit.ly/surajbhaigamingdiscprd

👊 If You’re a Small YouTuber Or a True Gamer… This Channel Is Made Just For You!
💗 Support an Indian Gamer – LIKE | SHARE | SUBSCRIBE 💗

🔔 Don’t Forget to Hit The Bell Icon, So You Catch The Thrill Of Every Fight First! ⚡🔥 ",2024-10-10T10:13:06.322754Z,IN,,"""suraj bhai gaming"" ""Suraj bhai gaming"" ""suraj gaming"" ""gaming suraj bhai"" ""bhai gaming"" ""free fire"" ""free fire max"" ""garena free fire"" ""free fire game"" ""free fire tiktok"" ""free fire song"" ""free fire shorts"" ""free fire video"" ""free fire viral shorts"" ""free fire viral video"" ""free fire vs pubg"" ""free fire trending shorts"" ""free fire trending video"" ""free fire logo"" ""free fire funny"" ""free fire funny video"" ""free fire funny shorts"" ""trending shorts"" ""viral shorts"" ""free fire india"" ""ff india""",IN,UUrtJpH9LOfkVw6JPmSNmEZQ,"https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Role-playing_video_game",,N/A,Low
UCx6h4geqSnD9TnwTYCYUr2A,Indian gamer,Indian Gamer Devarsh,2670,1542393,174,19,0.0,1M. Subscribe ,2021-08-03T09:19:08.509196Z,IN,,,,UUx6h4geqSnD9TnwTYCYUr2A,"https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action-adventure_game",,N/A,Low
UCLbitD8oVU_HLp-iZ0-y9hQ,Indian gamer,kla gamer,16,8307,8,11,0.0,"hi gamers I'm laksh; here will me and see 
mobile player 

I playing free fire and future esport player
kla gamer channel 

finally Indian gamer hindi commentary 

thank you for watching my video

for business enwuirers - klagamerbusiness2000@gmail.com 

INSTA-laksh_rathod_2009
",2025-05-28T06:56:11.846529Z,IN,,,,UULbitD8oVU_HLp-iZ0-y9hQ,"https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action-adventure_game",,N/A,Low
UCr1II_xIFzkfoWrbpurkKTQ,Indian gamer, GAMING GROUP ,944,215440,344,1,0.0,"Hi Gamers,l am ROCKY!! 
I am Indian gamer's
 Here you will see me playing Mobile Games having some fun.

I Playing Free Fire, And GTA 5 With You On Gaming Group Channel.

Fully Indian Gamer With Hindi Commentary.

Youtube Started 15 January 2024

https://www.youtube.com/@Gaming.group90

GAMING NAME ☆ROCKY☆YT∆

My Free Fire GAMING UID 4472348048
",2024-01-15T16:52:37.929197Z,IN,,,,UUr1II_xIFzkfoWrbpurkKTQ,"https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action_game",,N/A,Low
UCKze8CHnn1dHkBmTeEKAqlw,Indian gamer,Hide gamer,24,1476,18,0,0.0,"Hi Gamers, ! 
Here you will see me playing PC games and Mobile Games having some fun.

I Playing All Games Free Fire, Call Of Duty Mobile, Pubg And GTA 5 With You On GMZ GHOST 7M Channel.

Fully Indian Gamer With Hindi Commentary.

Youtube Started 7 August 2024.

Business Email: lovekushgamerzx7@gmail.com",2024-08-22T07:36:51.925737Z,IN,,"""GMZ GHOST 7M"" ""GMZ Ghost"" ""Gmz Ghost"" ""gmz ghost7m"" @gaming",IN,UUKze8CHnn1dHkBmTeEKAqlw,"https://en.wikipedia.org/wiki/Simulation_video_game, https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Racing_video_game",,N/A,Low
UCxdEnPGl5X6cy7PDfYueJfg,Indian gamer,AB 360*INDIAN GAMERS,37,2396,40,0,0.0,"Hi guy's i am Ajay,                                                                                                                                                                                                                             so guys this is a my channel ""AB 360*INDIAN GAMERS""  where you all will get lots of gaming contant where you will find  a good entertainment montage video  related to  free fire     ",2021-05-28T08:55:25.177302Z,IN,,"""free fire game video"" ""free fire game play live"" ""free fire new event giveaway"" ""free fire diamond giveaway""",IN,UUxdEnPGl5X6cy7PDfYueJfg,"https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Strategy_video_game",,en-IN,Low
UCiqBUEcLdDusHe20zDNvSzQ,Indian gamer,Gaming with Vakeel,47000,2172029,636,35,0.0,"Hi Gamers , I'm Ashu! Here You will see my gaming video's .

I am currently playing Free Fire  On Gaming WITH Vakeel Channel.
AND I am a Tournament organiser. Which is providing you a platform where you can  play Free Fire Tournaments and Custom. with funny Commentry and Casting.

Indian Gamer and Caster with Hindi Commentary .

YouTube Started December 2024.

FreeFire IGN -  वकील साहब࿐

Device - Mobile And PC.

Buisness - ashukumar0915@gmail.com
",2024-07-08T10:43:17.460838Z,IN,,"""Gaming with Vakeel"" gamingwithvakeel Gamingwithvakeel GAMINGWITHVAKEEL Gamingwithvakeel ""Gaming with Vakeel"" ""gaming with vakeel"" ""GAMING WITH VAKEEL"" ""Gaming With Vakeel""",IN,UUiqBUEcLdDusHe20zDNvSzQ,"https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action-adventure_game",,N/A,Low
UCUOFF71K79TtbOGKq_CLRZA,Indian gamer,Doms Gamer,39100,5707013,1378,107,7.93," Welcome to my channel Doms Gamer ! 
Here you will see me playing MULTIPLE games on PC as well console.

From Some INTENSE game-plays to some of the most COMIC Role plays you will find all of this here in one place ! no need to search further for your favorite channel cause I will win that heart of yours  

I enjoy playing with subscribers ! 

   Watch my videos and live streams and lets grow our Indian Gaming Community to unforeseen heights.


",2017-11-21T03:10:46Z,IN,,"domsgamer ""Live streaming"" Shorts ""short live"" shorts roblox ""blox fruit"" ""blox fruit live"" game ""roblox live"" ""doms gamer blox fruit live"" ""doms gaming""",IN,UUUOFF71K79TtbOGKq_CLRZA,"https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Action_game",,N/A,Low
UCePIsnYgFCiS7lcR5G0aS3A,Indian gamer,Valid Gaming,6750,5650520,316,11,0.0,"Hi Gamers , I'm VALID! Here You will see my gaming video's here.

Indian Gamer with Hindi Commentary .

Device - Mobile And PC.

Buisness Contact - Validgaming334@gmail.com
",2024-11-12T19:26:12.11395Z,IN,,"valid validff ""valid gaming"" ""valid ff"" ""valid live"" ""valid free fire live"" ""valid shorts""",IN,UUePIsnYgFCiS7lcR5G0aS3A,"https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Action-adventure_game",,N/A,Low
UCgpSq5oP25rs_hwOkOOzh-Q,Indian gamer,AS. INDIAN GAMING ,967,135693,18,32,0.0,"Hi Everyone, I'm SACHIN! Here! welcome to ""AS. HORIZON GAMING"" YouTube Channel!

Please SUBSCRIBE to AS. HORIZON GAMING, Thanks!     

100k SUBSCRIBERS,🎯",2022-11-29T12:14:04.954541Z,IN,,"""A2S Gaming"" ""2S Gaming"" ""A2S Gaming"" ""Gaming A2S"" ""S2A Gaming"" A2SGaming GamingA2S A2SGaming ""Sachin Gaming"" ""AS Sachin YT"" ""AS gaming"" ""S2A Gaming"" ""A2s gaming"" ""2SA Gaming"" ""AS2 Gaming""",IN,UUgpSq5oP25rs_hwOkOOzh-Q,"https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action-adventure_game",,N/A,Low
UCbltToNntl_2aVE7GuOSuzg,Indian gamer,SRIKANTH GAMING ,24800,645773,858,13,0.0,"🔥 Welcome, fellow gamers! 🔥

Hey Gamers! I'm Srikanth, your go-to source for electrifying gaming content right here on YouTube! Prepare to embark on an epic journey through the virtual battlegrounds with me as your guide.

🎮 As an Indian Gamer, I bring you the adrenaline-pumping action with a touch of Telugu commentary, making sure every moment is not just thrilling but also relatable and engaging.

💻 Whether it's dominating the field on mobile or conquering opponents on PC, I'm equipped with the skills and strategies to keep you on the edge of your seat throughout every gameplay session.

📱 Game UID: 1041652793 - Join me in the fray and let's team up for some epic victories!

For more updates, behind-the-scenes action, and exclusive content, don't forget to follow me on Instagram at mr.srikanth_ff_.

Get ready to level up your gaming experience! Hit that subscribe button, buckle up, and let's dive into the world of Free Fire like never before! Let the battles begin! 💥",2020-06-05T08:43:16.317522Z,IN,,,,UUbltToNntl_2aVE7GuOSuzg,"https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action-adventure_game",,N/A,Low
UCjtsMa0tp1Rg9-SKrEHetbA,Indian gamer,RDS GAMER,106,18957,36,29,0.0,"Hi Gamers, I am RAJDEEP SINGH! Here you will see me playing mobile and PC games with so much fun. 

Fully Indian Gamer With Hindi Commentary. 

I play Free fire, GTA 5, pubg pc india etc games and I will upload all games videos. ",2024-08-12T14:23:35.997336Z,IN,,"""RDS GAMER"" ""rds gamer"" ""Rds gamer"" ""Free fire"" ""Free fire max"" ""Free fire india"" ""Free fire game play"" ""Trending free fire video""",IN,UUjtsMa0tp1Rg9-SKrEHetbA,"https://en.wikipedia.org/wiki/Strategy_video_game, https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Role-playing_video_game",,N/A,Low
UC_GG5cyhjglXmJRIwxnL5Lw,Indian gamer,ABHI GAMER ,65,12089,33,5,0.0,"Hi Gamers🙏🏻, I'm Abhishek ! Here you will see me playing PC games and Mobile Games having some fun.

UID-8993017090 free fire max 

I Playing Garena Free Fire, You On ABHISHEK YT GAMER Channel.
Fully Indian Gamer With Hindi Commentary. 
Battleground mobile india gaming video upload hoti hai. 
UID -51454698648 bgmi 

Meri Instagram ID _its__writer__2.0, is per shayari video aate Hain please follow me 🤗

",2024-12-16T13:28:14.168995Z,IN,,"abhi ""abhi gamer"" ""ABHI GAMER"" gamer ""bgmi gamer"" bgmi ""battleground mobile india"" ""free fire max game play"" ""free fire max"" ff ffmax ""ff gaming video"" ""bgmi gaming video"" gamer abhi_gamer_1X ""bgmi new update game play"" ""free fire max new update game play"" ""bgmi gamer"" ""abhi gamer live"" ""live bgmi"" ""bgmi live streaming"" ""bgmi abhi gamer"" ""free fire max live"" ""ffmax live"" ""battleground mobile india live"" ""abhi live 1X"" ""abhi is live 1X"" ""grandmaster push kaise kare"" ""cs rank push live streaming""",IN,UU_GG5cyhjglXmJRIwxnL5Lw,"https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Strategy_video_game",,N/A,Low
UCVs4b1bjxHssYEjkwoLsSqg,Indian gamer,Samarth Gamer,62,13540,40,7,0.0,"Hi Gamers  I'm Samarth Hear you will seen me playing mobile game 

I playing granny, free fire, BGMI 

I'm Indian gamer 

",2024-06-03T04:38:25.743928Z,IN,,,,UUVs4b1bjxHssYEjkwoLsSqg,"https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action_game",,N/A,Low
UCKyu0UJ3aNzAjFO7wMhA1mQ,Indian gamer,PD GAMER,34,20305,31,0,0.0,"Hi Gamers, I'm PALASH! Here you will see me playing PC games and Mobile Games having some fun.

I Playing Free Fire, Call Of Duty Mobile, Pubg And GTA 5 With You On PD GAMER.

Fully Indian Gamer With Hindi Commentary.

Youtube Started 24 June 2024.

Business Email: palashdagra6@gmail.com


: SUBSCRIBER GOAL :

  0 = ✓
 100=
 200=
 300=
 500=
 1K =
 2K =
 10K=
 20K=
 50K=
100K =
1M  =
10M=


                            ❤️  : THANKS FOR SUBSCRIBE: ♥️",2024-06-24T16:43:01.292177Z,IN,,,,UUKyu0UJ3aNzAjFO7wMhA1mQ,"https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action_game",,N/A,Low
UCbjyQiD8xSzpquuFfj0WYhw,Indian gamer,INDIAN GAMERS GAMING ,3,184,9,5,0.0,gaming and all ,2024-01-05T06:45:31.919933Z,IN,,,,UUbjyQiD8xSzpquuFfj0WYhw,"https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Racing_video_game, https://en.wikipedia.org/wiki/Simulation_video_game, https://en.wikipedia.org/wiki/Action-adventure_game",,N/A,Low
UCqJduNwVo6oR_NgBg2YDWrw,Indian gamer,Xplo Gamer,151000,19513814,151,1534,8.12,"Hello there!

I upload videos about the life of a teenager named Xplo Gamer. Xplo is a high schooler who loves playing games and wants to choose gaming as his passion. Follow his daily misadventures with his family, friends and foes. 

For business enquiries: xplogamerofficial@gmail.com

Subscribe and hit the notification bell if you like my content.
Join membership to support the channel
",2017-09-12T10:13:24Z,US,,"""xplo gamer"" ""stickman gamer meme"" ""when a gamer"" stickman gamer meme xplo ""gamer stickman"" ""xplo gamer hacked"" hacked hack ""xplo hacked""",US,UUqJduNwVo6oR_NgBg2YDWrw,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Action-adventure_game",,N/A,Medium
UCU0Kv4-V7TuMaGA6F3HkPYQ,Indian gamer,Laka Gaming,10800000,1770676233,3393,1324,6.76,"Hi Gamers , i'm laka ! , I am from Nepal. Here you will see me playing pc games and mobile games & having some fun .
I love to share my gaming endeavours with the gaming community 
__ sometimes i do a great job and sometimes i mess up but we learn from our mistakes and do better next time ! 

** watch my videos and live stream and lets grow our gaming community to unforeseen highlights..

📞for business Mail - lakagaming10@gmail.com
",2019-01-20T11:17:35Z,NP,,,NP,UUU0Kv4-V7TuMaGA6F3HkPYQ,"https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action_game",,N/A,High
